trans_hour,trans_day,trans_month,trans_year,category,age,trans_amount,state,zip,fraud_risk
3,19,3,2022,0,24,466.76,42,37932,1
3,19,3,2022,8,35,868.4,43,79539,1
3,19,3,2022,8,24,885.76,42,37932,1
3,19,3,2022,11,46,1017.04,28,58259,1
9,19,3,2022,11,35,1143.13,43,79539,1
18,19,3,2022,12,35,884.54,43,79539,1
19,19,3,2022,0,35,589.16,43,79539,1
22,19,3,2022,7,35,23.01,43,79539,1
22,19,3,2022,6,35,257.87,43,79539,1
23,19,3,2022,7,24,18.42,42,37932,1
23,19,3,2022,7,35,18.47,43,79539,1
0,20,3,2022,4,35,367.34,43,79539,1
0,20,3,2022,0,24,481.96,42,37932,1
0,20,3,2022,2,91,10.24,22,48043,1
0,20,3,2022,2,24,8.47,42,37932,1
0,20,3,2022,11,46,1139.01,28,58259,1
1,20,3,2022,0,24,476.38,42,37932,1
1,20,3,2022,12,24,766.98,42,37932,1
1,20,3,2022,4,64,283.34,34,12992,1
2,20,3,2022,4,91,290.93,22,48043,1
2,20,3,2022,4,35,359.7,43,79539,1
3,20,3,2022,4,91,304.23,22,48043,1
3,20,3,2022,11,24,921.68,42,37932,1
4,20,3,2022,12,46,864.32,28,58259,1
5,20,3,2022,2,64,10.22,34,12992,1
6,20,3,2022,2,64,11.39,34,12992,1
12,20,3,2022,7,46,20.71,28,58259,1
13,20,3,2022,1,24,115.73,42,37932,1
14,20,3,2022,7,35,20.29,43,79539,1
21,20,3,2022,5,24,24.52,42,37932,1
22,20,3,2022,13,35,10.89,43,79539,1
22,20,3,2022,12,64,1009.46,34,12992,1
22,20,3,2022,11,64,926.32,34,12992,1
23,20,3,2022,5,24,20.96,42,37932,1
23,20,3,2022,11,91,1030.79,22,48043,1
23,20,3,2022,1,46,140.67,28,58259,1
23,20,3,2022,4,64,315.49,34,12992,1
23,20,3,2022,10,35,21.8,43,79539,1
0,21,3,2022,4,91,311.43,22,48043,1
2,21,3,2022,2,92,7.31,27,27051,1
2,21,3,2022,4,91,323.61,22,48043,1
11,21,3,2022,4,91,311.16,22,48043,1
12,21,3,2022,9,91,7.37,22,48043,1
16,21,3,2022,8,91,919.63,22,48043,1
22,21,3,2022,4,91,273.41,22,48043,1
22,21,3,2022,1,92,112.59,27,27051,1
23,21,3,2022,11,92,991.85,27,27051,1
23,21,3,2022,11,64,1179.79,34,12992,1
23,21,3,2022,8,92,705.52,27,27051,1
23,21,3,2022,10,91,23.97,22,48043,1
0,22,3,2022,4,55,339.45,23,56068,1
0,22,3,2022,4,23,302.1,0,99747,1
0,22,3,2022,2,51,9.86,22,48221,1
1,22,3,2022,2,23,8.1,0,99747,1
1,22,3,2022,4,23,282.17,0,99747,1
2,22,3,2022,0,37,533.89,34,10039,1
2,22,3,2022,1,44,111.86,42,37040,1
3,22,3,2022,2,19,9.21,23,56668,1
3,22,3,2022,0,44,524.44,42,37040,1
7,22,3,2022,4,92,279.67,27,27051,1
8,22,3,2022,12,37,776.69,34,10039,1
9,22,3,2022,4,55,329.89,23,56068,1
13,22,3,2022,8,19,788.28,23,56668,1
16,22,3,2022,5,44,22.44,42,37040,1
16,22,3,2022,13,92,10.23,27,27051,1
17,22,3,2022,7,44,22.69,42,37040,1
18,22,3,2022,12,23,1154.81,0,99747,1
18,22,3,2022,4,55,314.09,23,56068,1
22,22,3,2022,11,23,977.1,0,99747,1
22,22,3,2022,11,92,940.96,27,27051,1
22,22,3,2022,6,44,258.26,42,37040,1
22,22,3,2022,9,51,8.23,22,48221,1
22,22,3,2022,11,23,1099.67,0,99747,1
22,22,3,2022,10,92,17.5,27,27051,1
23,22,3,2022,8,23,805.96,0,99747,1
23,22,3,2022,4,92,295.04,27,27051,1
23,22,3,2022,11,51,1132.86,22,48221,1
23,22,3,2022,8,55,687.35,23,56068,1
23,22,3,2022,8,92,609.58,27,27051,1
23,22,3,2022,11,92,1143.67,27,27051,1
0,23,3,2022,4,51,298.33,22,48221,1
0,23,3,2022,2,37,10.76,34,10039,1
1,23,3,2022,12,37,802.81,34,10039,1
1,23,3,2022,2,23,9.94,0,99747,1
1,23,3,2022,4,51,316.18,22,48221,1
1,23,3,2022,4,19,302.28,23,56668,1
1,23,3,2022,2,44,10.31,42,37040,1
2,23,3,2022,12,37,785.63,34,10039,1
2,23,3,2022,0,44,453.58,42,37040,1
3,23,3,2022,4,23,318.37,0,99747,1
5,23,3,2022,3,55,16.63,23,56068,1
11,23,3,2022,4,51,279.99,22,48221,1
18,23,3,2022,9,51,7.21,22,48221,1
22,23,3,2022,6,37,212.42,34,10039,1
22,23,3,2022,11,23,1136.04,0,99747,1
22,23,3,2022,10,44,19.24,42,37040,1
22,23,3,2022,6,44,245.23,42,37040,1
22,23,3,2022,11,23,973.84,0,99747,1
22,23,3,2022,11,19,945.66,23,56668,1
22,23,3,2022,11,19,1204.67,23,56668,1
22,23,3,2022,8,55,745.25,23,56068,1
22,23,3,2022,10,44,18.35,42,37040,1
22,23,3,2022,8,23,739.18,0,99747,1
23,23,3,2022,5,37,19.98,34,10039,1
23,23,3,2022,13,51,12.41,22,48221,1
23,23,3,2022,13,55,6.2,23,56068,1
23,23,3,2022,0,19,495.05,23,56668,1
1,24,3,2022,2,19,9.91,47,99116,1
1,24,3,2022,2,19,8.78,47,99116,1
1,24,3,2022,4,19,295.16,47,99116,1
2,24,3,2022,4,19,269.76,47,99116,1
5,24,3,2022,4,19,307.86,47,99116,1
12,24,3,2022,8,19,1054.8,47,99116,1
20,24,3,2022,12,19,1194.56,47,99116,1
23,24,3,2022,12,19,1256.43,47,99116,1
23,24,3,2022,8,19,708.06,47,99116,1
23,24,3,2022,8,19,757.36,47,99116,1
23,24,3,2022,9,19,6.33,47,99116,1
0,25,3,2022,2,80,8.45,5,80019,1
1,25,3,2022,4,19,301.9,47,99116,1
1,25,3,2022,4,19,282.54,47,99116,1
1,25,3,2022,2,46,10.41,24,64686,1
3,25,3,2022,4,90,297.29,31,8830,1
3,25,3,2022,4,80,315.55,5,80019,1
3,25,3,2022,2,80,9.86,5,80019,1
3,25,3,2022,2,19,7.97,47,99116,1
9,25,3,2022,11,46,955.52,24,64686,1
15,25,3,2022,10,46,21.96,24,64686,1
17,25,3,2022,11,80,1162.35,5,80019,1
22,25,3,2022,9,90,8.65,31,8830,1
22,25,3,2022,5,80,18.08,5,80019,1
22,25,3,2022,11,80,932.41,5,80019,1
22,25,3,2022,5,46,26.13,24,64686,1
22,25,3,2022,11,90,951.47,31,8830,1
22,25,3,2022,8,90,730.3,31,8830,1
23,25,3,2022,5,46,18.2,24,64686,1
23,25,3,2022,5,46,19.57,24,64686,1
23,25,3,2022,11,90,858.93,31,8830,1
23,25,3,2022,12,90,866.89,31,8830,1
23,25,3,2022,11,80,797.05,5,80019,1
23,25,3,2022,9,19,6.39,47,99116,1
23,25,3,2022,6,46,231.12,24,64686,1
23,25,3,2022,6,46,270.28,24,64686,1
23,25,3,2022,5,46,19.82,24,64686,1
23,25,3,2022,7,90,22.45,31,8830,1
0,26,3,2022,8,46,758.05,24,64686,1
0,26,3,2022,4,80,316.84,5,80019,1
1,26,3,2022,4,80,315.96,5,80019,1
2,26,3,2022,2,46,8.12,24,64686,1
3,26,3,2022,2,80,9.21,5,80019,1
3,26,3,2022,4,80,289.41,5,80019,1
16,26,3,2022,11,90,1051.21,31,8830,1
23,26,3,2022,12,90,1057.1,31,8830,1
23,26,3,2022,11,90,1034.07,31,8830,1
23,26,3,2022,6,46,236.87,24,64686,1
2,27,3,2022,4,70,336.08,29,68973,1
17,27,3,2022,11,61,850.83,2,72059,1
20,27,3,2022,11,61,1142.62,2,72059,1
22,27,3,2022,4,70,335.02,29,68973,1
23,27,3,2022,11,70,1011.94,29,68973,1
23,27,3,2022,8,61,821.02,2,72059,1
23,27,3,2022,13,70,7.55,29,68973,1
1,28,3,2022,2,61,20.15,2,72059,1
1,28,3,2022,3,61,16.21,2,72059,1
1,28,3,2022,2,61,19.71,2,72059,1
13,28,3,2022,12,61,823.05,2,72059,1
22,28,3,2022,11,70,1045.91,29,68973,1
22,28,3,2022,0,70,621.8,29,68973,1
22,28,3,2022,11,61,1126.82,2,72059,1
23,28,3,2022,11,61,908.46,2,72059,1
0,30,3,2022,3,21,17.8,10,31632,1
1,30,3,2022,11,25,844.43,34,13304,1
1,30,3,2022,4,21,287.07,10,31632,1
3,30,3,2022,4,21,320.93,10,31632,1
22,30,3,2022,12,21,686.01,10,31632,1
22,30,3,2022,12,21,874.83,10,31632,1
22,30,3,2022,12,25,866.48,34,13304,1
22,30,3,2022,0,25,487.15,34,13304,1
22,30,3,2022,11,21,1051.95,10,31632,1
22,30,3,2022,12,25,1014.26,34,13304,1
23,30,3,2022,7,21,22.1,10,31632,1
23,30,3,2022,7,25,15.95,34,13304,1
23,30,3,2022,11,21,955.57,10,31632,1
23,30,3,2022,11,21,934.9,10,31632,1
0,31,3,2022,4,21,310.48,10,31632,1
1,31,3,2022,2,21,8.82,10,31632,1
3,31,3,2022,8,21,837.11,10,31632,1
15,31,3,2022,11,54,1108.62,43,76366,1
17,31,3,2022,11,21,1170.83,10,31632,1
22,31,3,2022,5,25,17.91,34,13304,1
22,31,3,2022,11,21,1080.47,10,31632,1
22,31,3,2022,11,21,1048.63,10,31632,1
22,31,3,2022,8,54,694.57,43,76366,1
22,31,3,2022,11,54,1185.32,43,76366,1
23,31,3,2022,11,54,856.78,43,76366,1
23,31,3,2022,8,54,942.82,43,76366,1
23,31,3,2022,5,25,19.74,34,13304,1
23,31,3,2022,12,21,623.89,10,31632,1
23,31,3,2022,12,54,875.12,43,76366,1
0,4,1,2022,1,47,98.7,4,91321,1
2,4,1,2022,3,54,13.53,43,76366,1
3,4,1,2022,1,47,128.49,4,91321,1
16,4,1,2022,5,54,19.3,43,76366,1
22,4,1,2022,8,54,773.4,43,76366,1
22,4,1,2022,11,54,992.2,43,76366,1
0,4,2,2022,4,28,391.43,43,79842,1
1,4,2,2022,11,47,1038.29,4,91321,1
2,4,2,2022,11,28,897.66,43,79842,1
3,4,2,2022,4,28,331.74,43,79842,1
22,4,2,2022,10,28,21.18,43,79842,1
0,4,3,2022,9,28,795.73,43,79842,1
2,4,3,2022,2,17,9.47,42,37683,1
2,4,3,2022,11,28,907.95,43,79842,1
2,4,3,2022,4,25,369.14,34,14120,1
3,4,3,2022,4,17,269.84,42,37683,1
3,4,3,2022,12,28,895.53,43,79842,1
3,4,3,2022,4,28,345.67,43,79842,1
3,4,3,2022,8,17,798.46,42,37683,1
6,4,3,2022,4,37,282.82,43,77417,1
22,4,3,2022,11,37,928.19,43,77417,1
22,4,3,2022,12,17,871.92,42,37683,1
23,4,3,2022,11,37,958.38,43,77417,1
23,4,3,2022,7,25,18.52,34,14120,1
23,4,3,2022,6,25,269.86,34,14120,1
23,4,3,2022,4,37,282.97,43,77417,1
23,4,3,2022,12,17,809.46,42,37683,1
23,4,3,2022,11,37,1083.02,43,77417,1
23,4,3,2022,11,17,994.0,42,37683,1
0,4,4,2022,4,38,295.47,43,77417,1
0,4,4,2022,4,25,358.55,34,14120,1
0,4,4,2022,8,17,857.34,42,37683,1
1,4,4,2022,4,17,335.96,42,37683,1
1,4,4,2022,2,38,11.7,43,77417,1
2,4,4,2022,11,25,791.92,34,14120,1
4,4,4,2022,12,25,933.08,34,14120,1
15,4,4,2022,8,17,907.76,42,37683,1
22,4,4,2022,8,53,816.43,48,54896,1
22,4,4,2022,11,17,1213.87,42,37683,1
23,4,4,2022,12,38,814.74,43,77417,1
23,4,4,2022,11,38,853.84,43,77417,1
23,4,4,2022,6,53,403.93,48,54896,1
0,4,5,2022,2,54,24.84,48,54896,1
1,4,5,2022,4,54,319.57,48,54896,1
22,4,5,2022,11,54,872.79,48,54896,1
22,4,5,2022,10,54,50.3,48,54896,1
23,4,5,2022,4,54,307.8,48,54896,1
0,4,6,2022,4,41,316.5,42,37132,1
2,4,6,2022,2,41,8.71,42,37132,1
3,4,6,2022,4,41,285.75,42,37132,1
3,4,6,2022,2,41,9.36,42,37132,1
23,4,6,2022,11,41,900.17,42,37132,1
23,4,6,2022,12,41,744.64,42,37132,1
23,4,6,2022,11,41,1173.54,42,37132,1
1,4,7,2022,2,61,7.87,1,36009,1
1,4,7,2022,8,37,793.53,12,50314,1
1,4,7,2022,8,37,659.64,12,50314,1
2,4,7,2022,8,37,650.82,12,50314,1
2,4,7,2022,2,37,12.82,12,50314,1
13,4,7,2022,11,37,948.76,12,50314,1
19,4,7,2022,11,61,885.19,1,36009,1
